context_id,context_note
5469,"Probable levelling deposit for a floor in the corridor of the timber house. (5469) was exposed during the 2004 season and was originally thought to overlie gravel layer (5768) to the east. However, it was decided in 2005 that (5768) was actually above (5469). Below (5469) was a thin layer of dark silt and possibly burnning, only extending as far as the overlying clay and this was taken off at the same time. Strat below (5768). Butts beam slot [5428]. Cut by [4603]. Completely removed in 2005. Plan no: 21.177"
5470,"Friable, mid yellow / white gravel<BR>Inclusions: 80% gravel (S-A) (2-6cm)<BR>Extent: 2.8m x 0.5m;&nbsp;&nbsp;&nbsp; Thickness: 0.1m<BR>Clear edge definition {10/03/2005 KTOOTELL}"
5470,Levelling deposit
5470,"Possible path outside the northern extent of the timber building or may be a levelling deposit. Strat below (3694). Cut by [4622], [4619], [4645], [1535]. Unexcavated in 2004. To be completed in 2005?<BR>Plan no: 16.176, 16.177<BR>Accuracy rating - 3 {10/03/2005 KTOOTELL}"
5471,"Hard, yellow / orange sandy silt Inclusions: 35% gravel of all shapes and ranging in size from 2mm to 20cm Extent: 0.8m x 0.6m Smooth-ßedge definition"
5471,Levelling deposit
5471,"Yellow gravel levelling deposit or floor surface possibly from the last phase of the timber building. Same as yellow gravel (5446) which is separated from (5471) by a later construction trench. Strat above (5495). Cut by [4600], [1034], [4087]. Part of Group 5494. Completely removed in 2005. Plan no: 21.178 Sample no: 892, 893 Accuracy rating - 4"
5472,Group number for beam slot cuts
5472,Group&nbsp;number for beam slot cuts [4096] and [4562].<BR>See individual contexts for plans {09/03/2005 KTOOTELL}
5473,Group number for beam slot cuts [1967] and [3279].<BR>See individual contexts for plans. {09/03/2005 KTOOTELL}
5473,Group number for beam slots
5476,"Group number for beam slot cuts [4785], [4780], [4783] and [5481].<BR>See individual contexts for plans. {09/03/2005 KTOOTELL}"
5476,Group number for beam slots
5478,Group number for beam slots
5478,"Group&nbsp;number for beam slot cuts [4635], [3272] and [4640].<BR>See individual contexts for plans. {09/03/2005 KTOOTELL}"
5479,"Friable, dark grey sandy silt Inclusions: 15-35% stones (S-A) (S-R) (6-20mm) (2-6cm);  Charcoal flecks Extent: 5.5m x 4m;   Thickness: 0.01-0.07m Clear edge definition"
5479,"Gravel spread in the northern part of Room 3 (stone house), revealed when clay / gravel mix (3704) was removed. Completely removed in 2005. Plan no: 10.133, 15.149 Accuracy rating - 4"
5479,Levelling deposit
5481,Beam slot cut containing (5442)
5481,"Beam slot cut containing (5442) at the north end of the timber house. [5481] forms a right angle with beam slot [5752] to form the south east corner of timber house 1. Contemporary with [4783], [4780], [4785]. Cut by [1287]. Part of beam slot Group 5476 Plan no: 28.222 Accuracy rating - 2"
5481,"Sub-rectangular in plan with moderately rounded corners, measuring 0.58m x 0.55m with a depth of 0.4m Break of slope (base): moderately sharp Straight sides with a flat base Contains (5442)  This card was completed in 2005 after some erosion had occurred"
5485,Context allocated for finds only in 2004. Strat below (3263). Unexcavated in 2004. To be completed in 2005 and future seasons. {10/03/2005 KTOOTELL}
5485,Context number allocated for finds only
5486,"Clay / sand mix below the \'lower clay\' in the south aisle, south of the link room and Room 3 of House 1. Probably a levelling deposit to create a floor of the stone or timber building. Strat below (4636). Strat above (6862), (6550). Unexcavated and partially planned in 2005. Completely removed in 2006. <br />Plan no: 10.184, 11.266, 14.139, 15.173, 15.176 <br />Accuracy rating - 2"
5486,"Friable, orange sandy clay <br />Inclusions: 2-5% stones of all shapes (6-20mm) (2-6cm) <br />Extent: 11m x 2m;&nbsp; Thickness: 0.05m <br />Difficult to distinguish this context from the very similar overlying deposit <br />Clear edge definition"
5486,Levelling deposit
5492,Building construction deposit
5492,Discrete blob of mortar used to stabilise a limestone block which may have been used as a post pad. Located in the western end of the north wall in the link room of House 1. Strat below (2083). Completely removed in 2004.<BR>Plan no: 10.138<BR>Sample no: 846 (mortar sample)</P> {25/02/2005 KTOOTELL}
5492,"Soft, dark brown mortar, silt and clay<BR>Inclusions: 15% pea gravel (A) (6-20mm) (2-6cm)<BR>Extent: 0.35m (N-S) x 0.2m (E-W);&nbsp;&nbsp;&nbsp; Thickness: 0.02m<BR>Clear edge definition<BR> {25/02/2005 KTOOTELL}"
5493,Group number for floor surfaces
5493,"Group number for floor surfaces (3661), (5797) and (5799) in Room 4 of the timber building. See individual contexts for plans"
5494,Group number for floor surfaces
5494,Group number for floor surfaces (5446) and (5471) in Room 2 of the timber house.<BR>See individual contexts for plans {04/03/2005 KTOOTELL}
5494,Yellow gravel {04/03/2005 KTOOTELL}
5495,Group number for floor surfaces
5495,Group number for floor surfaces (4554) and (5447) in Room 2 of the timber house.<BR>See individual contexts for plans {04/03/2005 KTOOTELL}
5495,White gravel {04/03/2005 KTOOTELL}
5496,Group number for floor surfaces
5496,"Group number for floor surfaces (4848), (5444) and (5443) in Room 1 of the timber house.  See individual contexts for plans"
5496,White gravel
5497,"Compact-friable, yellow / brown silt Inclusions: 35-70% stones (S-R) ranging in size from 2mm to 6cm;  Occasional charcoal flecks Thickness: 0.1m Clear edge definition"
5497,Gravel spread
5497,"Thick, gravel layer with some clayey deposits towards the base - probable gravel base for a floor. Strat below (4152). Butts beam slots [5752], [5481]. Contemporary with (5443), (5444), (4848). Cut by [1287], [1033]. In 2005, the relationship between (5497) and the Room 1 gravels was still unclear.  Plan no: 21.190, 28.220, 28.221 Sample no: 969, 970 Accuracy rating - 2"
5498,Group number for floor surface
5498,"Group number for floor surfaces (3684), (3961) and (5465) in Room 3 of the timber house.<BR>See individual contexts for plans  {04/03/2005 KTOOTELL}"
5498,White gravel {04/03/2005 KTOOTELL}
5499,"Firm, brown silty clay Inclusions: >70% stones (S-R) ranging in size from 6mm to 20cm;  Patches of sandy clay Extent: 2.5m (SW-NE) x 1.4m (NW-SE);   Thickness: 0.05m at the western end but variable in thickness and more shallow at the eastern end Slight ridge along central line of deposit and heat affected at the eastern end Diffuse - clear edge definition"
5499,Levelling deposit
5499,"Levelling deposit, probably-ßdeposited to-ßbuild up the floor level in a room. There is a hearth at-ßthe end of the neighbouring context to the north east. During the 2005 season, this context was extended to include the hearth. Strat below (4584). Cut by [3991], [5478], [1459]. Completely removed in 2005. Plan no: 21.184, 22.110 Sample no: 916, 917 Accuracy rating - 3"
5506,Floor layer
5506,"Floor layer. Part of a sequence of floors and occupation layers (stone phase of building). Strat below occupation layer (4449). <BR>Plan no: 11.185<BR>Sample no: 823, 824 (metallurgy), 573 - chemical analysis, sub-samples 464, 465<BR>Accuracy rating - 4 {05/02/2005 KTOOTELL}"
5506,Yellow / brown clay<BR>Inclusions: 1-5% stones of all shapes and ranging in size from 2mm to 6cm;&nbsp; Occasional charcoal flecks<BR>Extent: 0.45m x 0.8m;&nbsp;&nbsp;&nbsp; Thickness: 0.01-0.04m<BR>Clear edge definition</P> {05/02/2005 KTOOTELL}
5516,"Compact, dark brown clayey silt with grit at the bottom<BR>Inclusions: 5-15% large flint pebbles (S-A) (2-6cm);&nbsp; 1-5% river pebbles (R) (6-20mm);&nbsp; 5-15% small flint pebbles (S-A) (6-20mm);&nbsp; 15-35% grit (chalk, CBM fragments) (A) (2-6mm);&nbsp; 1-5% charcoal (6-20mm);&nbsp; 1-5% bone (very friable) (2-6cm);&nbsp; 1-5% pottery<BR>Extent: 1m x 0.77m;&nbsp;&nbsp;&nbsp; Thickness: 0.01m<BR>Clear edge definition  {11/02/2005 KTOOTELL}"
5516,Silty spread
5516,"Small silty accumulation deposit underlying gravel (3385), built up in a slight depression of underlying gravel. Completely removed in 2004.<BR>Plan no: 3.99, 3.100<BR>Accuracy rating - 4 {11/02/2005 KTOOTELL}"
5518,Clay lense
5518,Clay lense&nbsp;located within a sequence of floors and occupation&nbsp;deposits within the \'lobby\' area of SW house. Truncated to the NE and SW by slots 38 and 29 respectively.&nbsp;Strat below (4421). <BR>Plan no: 11.186<BR>Accuracy - 4 {11/02/2005 KTOOTELL}
5518,"Compacted, yellow / brown clay<BR>Inclusions: 1-5% stones of all shapes (2-6mm) (6-20mm);&nbsp; Occasional charcoal flecks<BR>Extent: 0.6m x 0.15-0.23m;&nbsp;&nbsp;&nbsp; Thickness: 0.005-0.04m<BR> {11/02/2005 KTOOTELL}"
5519,Clay deposit within hearth / fill of [4407]
5519,Friable yellow clay<BR>Inclusions: 1-5% flint gravel (A) (2-6cm)<BR>Extent: 2m x 2.2m;&nbsp;&nbsp;&nbsp; Thickness: 0.06m<BR>Diffuse edge definition  {11/02/2005 KTOOTELL}
5519,"Thick layer of yellow clay filling cut [4407]. In certain places, the clay is reddened due to burning and seems to overlie a CBM structure in the centre of this hearth feature which is to be excavated in 2005. Strat below (5520). Heavily truncated by construction trench [4364] for the SW house, which cuts right through the middle of (5519). <BR>Plan no:&nbsp;2.102, 11.192<BR>Sample no: Parent series&nbsp;573;&nbsp; Samples for trace element analysis 468-473<BR>Accuracy rating - 3 {11/02/2005 KTOOTELL}"
5520,"Friable, black clayey silt<BR>Inclusions: 5-15% stones (S-A) (2-6cm);&nbsp; CBM<BR>Extent: 2.8m x 1.6m;&nbsp;&nbsp;&nbsp; Thickness: 0.01m<BR>Diffuse&nbsp;edge definition  {11/02/2005 KTOOTELL}"
5520,Layer of burnt silt within hearth / fill of [4407]
5520,"Thin layer of burnt clayey silt at the SW end of the hearth only. Strat below (3926). Strat above (5519). Completely removed in 2004.<BR>Plan no: 2.96<BR>Sample no: 838;&nbsp; Parent series no: 573, 466, 467<BR>Accuracy rating - 4 {11/02/2005 KTOOTELL}"
5525,Gravel / clay spread
5525,"Gravel spread with a clay matrix. Strat below large gravel spread (3385). Strat above small silty deposit (5563). Completely removed in 2004. Plan no: 10.131, 10.132 Accuracy rating - 4"
5525,"Hard, yellow clay Inclusions: >70% stones (S-R) (2-6cm) (6-20cm) Extent: 3m x 2m;-ß-ß-ß Thickness: 0.1m"
5530,"Friable, light brown / ochre silty clay Inclusions: 35-70% stones (S-A) (S-R) (R) ranging in size from 2mm to 20cm;-ß Occasional charcoal flecks;-ß One large flint visible Extent: 2m x 1m;-ß-ß-ß Thickness: 0.02-0.1m Context was damaged by the freak weather of 03/08/04"
5530,Silty clay spread
5530,"Silty clay spread. (5530) overlies burnt layer (5551) which could be the result of hearth sweepings from the neighbouring hearth in the centre of the circular feature. On removal of (5530), the cut of the circular feature became visible hence all deposits below it are probably related to activity with the feature itself. Strat below (4444), (4445). Strat above (5551). Completely removed in 2004. Plan no: 11.187 Accuracy rating - 3"
5544,Floor
5544,"Yellow clay floor. Part of the sequence belonging to the lobby - (5506), (4449), (4432), (4421), (5518). Strat below (4421). To be completed in 2005. Plan no: 11.172"
5551,Charcoal-rich spread
5551,"Compact, black / dark brown sandy silt Inclusions: 70% charcoal Extent:-ß1m x 0.65m;-ß-ß-ß Thickness: 0.05m"
5551,"Small, extremely charcoal-rich spread on the edge of a pit or slump. Situated on top of yellow clay that is possibly a continuation of the circular feature to the south east where it was previously indistinct. (5551) possibly represents a dump of burnt material from the hearth at the centre of the circular feature. Strat below (5530). Completely removed in 2004. Plan no: 11.189 Sample no: 843 (100% sample) Accuracy rating - 4"
5556,Clay surface of round house 5570
5556,"Clay surface of round house 5570 - much better preserved than (4420). It is similar in appearance to (4420) but it doesn\'t have a surviving hearth structure to go with it, although this could simply be due to truncation by later hearth [4407] and construction cut [4364] for the SW square house. (5556) does not survive notably in the south west part of the round house. During the 2005 season, it was completely revealed underneath and around hearth [4407] and it was sampled spatially across the entire extent for XRF analysis. (5556) generally overlies make-up layer (5585) or even possibly earlier floor (6135). It also seals a whole series of features/events that happened between the (5585) phase and (5556) being laid down. These include a series of features along the south east side of the round house, notably two placed pots - SF3967 and SF3729, and small pits filled with charred material. (5556) also seals two centrally placed stake holes -[6138] and [6136], and two post holes [6551] and [6606] on the north west side of the structure. Strat below (3925). Partially removed in 2004. Completely removed in 2005. Plan no: 2.115, 3.106, 10.137, 11.193, 11.200 Section no: 650 Accuracy rating - 4"
5556,"Friable, light yellow / brown clay Inclusions: 25% large gravel (S-A) (6-20cm);-ß 25% medium gravel (A) (2-6cm);-ß 10% small gravel (S-R) (6-20mm) -the larger gravel tended to be at the base of the deposit  Extent: 7-8m in diameter"
5563,"Compact, grey / black silt Inclusions: >70% stones (S-A) (S-R) ( R) ranging in size from 2mm to 20cm Extent: 3m x 3.5m Diffuse-ßedge definition"
5563,Gravel spread
5563,"Small gravel spread cut by construction trench [3629] for the timber hall phase of the diagonal house. It lies within an area of many small gravel deposits beween the house and possible boundary post hole alignment (group no 4683). Strat below (5525). Cut by [1634], [3629]. Completely removed in 2004. Plan no: 3.107, 10.141, 10.143 Accuracy rating - 4"
5570,"A circular, purpose-made platform to accommodate a central hearth. The central hearth has a number of phases and it is possible the platform was also re-surfaced. Any superstructure (walls...) are not yet understood but the edge to the cut in which the platform is lain is lined with clay (possibly a daub). Surfaces have been sampled to try and find a function for the hearth. Probably constructed at the same time as Group 5754-ß - the architectural stone in the link room.-ß To be further investigated in 2005. Section no: 375, 500"
5570,"Group number containing: (4408), (4419), (5556), (3925), (4420), (4407), (5519), (5520) (3926)."
5570,Group number for structure
5582,CBM fill of [4407]
5582,"CBM fill of [4407] as a foundation for the hearth-ßin the middle of circular structure [4408].-ßThis CBM, hard core packing may have helped to retain / save heat from the hearth. (5582) appears to belong entirely to the latest floor in the building (4420). Strat below clay fill of hearth (5519). Strat above [4407]. Completely excavated in 2005. Plan no: 2.104 Accuracy rating - 4"
5582,"Solid / compact, orange / red clayey silt Inclusions: 1-5% stones (A) (2-6mm);-ß 95% CBM Extent: 0.7m x 0.4m;-ß-ß-ß Thickness: 0.15m Clear edge definition"
5585,"Compact, mid yellow / orange clay with brown patches Inclusions: >70% stones of all shapes and ranging in size from 2mm to 6cm;  5% CBM flecks;  10% charcoal flecks Extent: 7.6m x 7.2m;   Thickness: 0.2m Clear edge definition"
